Date,Close,Volume,MarketCap,Monthly Return,Monthly Std Dev
<<<<<<< HEAD
2009-01-31 00:00:00-05:00,70.62338256835938,31392000,24778366969.6611,,0.0009977024717712914
2009-02-28 00:00:00-05:00,70.52094268798828,18941500,24742425715.42131,-0.0014505094013578246,0.0013029683792421148
2009-03-31 00:00:00-04:00,70.8731918334961,32196100,24866013092.218136,0.00499495798101135,0.0013186872382597113
2009-04-30 00:00:00-04:00,70.75614166259766,21061900,24824945785.85433,-0.0016515436636947989,0.0010560858890995414
2009-05-31 00:00:00-04:00,70.79582977294922,19894700,24838870445.46224,0.0005609139986859635,0.0008986108809119485
2009-06-30 00:00:00-04:00,70.72905731201172,22078400,24815443182.700146,-0.0009431694091537324,0.0018658922222178134
2009-07-31 00:00:00-04:00,70.80689239501953,17436000,24842751790.412537,0.0011004682653192877,0.0010720913182150074
2009-08-31 00:00:00-04:00,71.09662628173828,16931600,24944405553.05573,0.004091888189392323,0.0009820646952429205
2009-09-30 00:00:00-04:00,71.26461791992188,16574700,25003345783.718266,0.002362863710549057,0.0007874578294941689
2009-10-31 00:00:00-04:00,71.36144256591797,20637300,25037316920.797073,0.0013586636513633898,0.001045413684658684
2009-11-30 00:00:00-05:00,71.78707122802734,14995500,25186649660.167686,0.005964406643212294,0.0003985246665137104
2009-12-31 00:00:00-05:00,71.18357849121094,16991500,24974912924.365097,-0.00840670508620478,0.0011315074711743694
2010-01-31 00:00:00-05:00,71.74986267089844,16354800,25173594957.186573,0.00795526428553206,0.0006506087264443218
2010-02-28 00:00:00-05:00,71.86489868164062,17735300,25213955591.090458,0.0016032924170159557,0.0008022800966666509
2010-03-31 00:00:00-04:00,71.67154693603516,21246900,25146117711.72806,-0.0026904893648012074,0.0006004436107554441
2010-04-30 00:00:00-04:00,71.88661193847656,20473200,25221573734.351532,0.0030007026726148744,0.0010124822098709102
2010-05-31 00:00:00-04:00,72.21221923828125,32072000,25335813761.792183,0.0045294567517433215,0.0010100696247351535
2010-06-30 00:00:00-04:00,72.51478576660156,27006100,25441969884.57773,0.004189963021658638,0.0006984715637900926
2010-07-31 00:00:00-04:00,72.65543365478516,23267500,25491316501.238968,0.00193957531138933,0.0005411013549798804
2010-08-31 00:00:00-04:00,72.82901763916016,22668800,25552218818.69362,0.002389139746928892,0.0006106292562597472
2010-09-30 00:00:00-04:00,72.91544342041016,23930000,25582541491.519146,0.0011866943156944032,0.0005242367962504522
2010-10-31 00:00:00-04:00,73.075439453125,23479200,25638676446.65898,0.002194268116732845,0.0004963911934244054
2010-11-30 00:00:00-05:00,72.92574310302734,22216000,25586155157.507355,-0.0020485179592204528,0.0007944014958948357
2010-12-31 00:00:00-05:00,72.80626678466797,21143700,25544236632.044106,-0.0016383284321228597,0.0010383842711687676
2011-01-31 00:00:00-05:00,72.90158081054688,20459900,25577677764.777973,0.0013091459030691865,0.0007234451912298307
2011-02-28 00:00:00-05:00,72.81312561035156,19351800,25546643065.913292,-0.001213350920677314,0.0007154635279409254
2011-03-31 00:00:00-04:00,72.7184829711914,22574300,25513437490.66606,-0.0012998019020172835,0.0009445608253016379
2011-04-30 00:00:00-04:00,73.10691833496094,17282500,25649720880.6348,0.005341631836893734,0.0007302838724493123
2011-05-31 00:00:00-04:00,73.37303161621094,19243100,25743087302.6117,0.0036400560618725653,0.00042617108318549716
2011-06-30 00:00:00-04:00,73.36956024169922,33909500,25741869363.334187,-4.7311313642772745e-05,0.0007245033969834404
2011-07-31 00:00:00-04:00,73.57940673828125,26815900,25815494461.856968,0.002860130221453483,0.0006368107876147015
2011-08-31 00:00:00-04:00,73.8330307006836,47040700,25904478979.224453,0.0034469422036043085,0.00047686790363726556
2011-09-30 00:00:00-04:00,73.7580337524414,31044800,25878166137.251034,-0.0010157641848161925,0.0004136388632234933
2011-10-31 00:00:00-04:00,73.78337097167969,40747200,25887055755.58203,0.0003435180949009631,0.00046771403703832406
2011-11-30 00:00:00-05:00,73.81658172607422,35655400,25898707820.8018,0.0004501116438184738,0.00021651832216184984
2011-12-31 00:00:00-05:00,73.85498809814453,40515800,25912182779.753395,0.000520294643456154,0.00025656159473504505
2012-01-31 00:00:00-05:00,73.91620635986328,42940300,25933661339.671474,0.0008288981326136646,0.0002580903116130152
2012-02-29 00:00:00-05:00,73.81217193603516,37696900,25897160636.40092,-0.0014074643295629574,0.0002803009092965097
2012-03-31 00:00:00-04:00,73.7552719116211,27251500,25877197139.408268,-0.0007708758992130971,0.00047111962833816154
2012-04-30 00:00:00-04:00,73.90404510498047,20186300,25929394537.015762,0.0020171194479174925,0.0003038703724003498
2012-05-31 00:00:00-04:00,73.946044921875,37731300,25944130263.878803,0.0005683020034270569,0.0002758483317707172
2012-06-30 00:00:00-04:00,73.87421417236328,41753800,25918928289.598057,-0.0009713940696572942,0.00020579383554720712
2012-07-31 00:00:00-04:00,74.03717041015625,41688400,25976101839.110798,0.0022058608625299403,0.0002677613217196733
2012-08-31 00:00:00-04:00,74.04241943359375,20978700,25977943470.369976,7.089713732200131e-05,0.00026703294458625253
2012-09-30 00:00:00-04:00,74.05467987060547,18179900,25982245071.29076,0.00016558666107213682,0.00025900382532649703
2012-10-31 00:00:00-04:00,74.00382995605469,18389300,25964404268.46748,-0.0006866536272877033,0.0002955356996905878
2012-11-30 00:00:00-05:00,74.02139282226562,19234300,25970566238.174786,0.00023732374691110003,0.00023367329900269958
2012-12-31 00:00:00-05:00,74.03971862792969,19236100,25976995886.84418,0.00024757445064649275,0.00019908942598810978
2013-01-31 00:00:00-05:00,74.04855346679688,23276400,25980095609.225178,0.000119325667775394,0.00020335266297302228
2013-02-28 00:00:00-05:00,74.09327697753906,16639700,25995786949.98288,0.0006039754816040688,0.00018418759700327368
2013-03-31 00:00:00-04:00,74.11788940429688,14588100,26004422273.299892,0.0003321816467272143,0.0001841442531170555
2013-04-30 00:00:00-04:00,74.16881561279297,23325900,26022289844.019382,0.0006870973918091661,0.00013698609316093978
2013-05-31 00:00:00-04:00,74.06958770751953,16532700,25987475518.20999,-0.001337865576706343,0.00023413490572314762
2013-06-30 00:00:00-04:00,73.99674987792969,34310800,25961920207.699287,-0.000983370258215266,0.0004542978568057532
2013-07-31 00:00:00-04:00,74.1170425415039,23686800,26004125149.651974,0.001625647934168306,0.0004386799638539898
2013-08-31 00:00:00-04:00,74.04503631591797,26069800,25978861609.209946,-0.0009715204913312014,0.00034339633676250974
2013-09-30 00:00:00-04:00,74.2101821899414,26085700,26036803397.343887,0.0022303436157264933,0.0005766722229980641
2013-10-31 00:00:00-04:00,74.26118469238281,28336600,26054697735.959583,0.0006872709503780161,0.0003345943814335661
2013-11-30 00:00:00-05:00,74.33056640625,19381900,26079040460.772022,0.0009342931190041703,0.0003162233322752029
2013-12-31 00:00:00-05:00,74.19871520996094,16638700,26032780182.54368,-0.001773848938112943,0.00031005187833602716
2014-01-31 00:00:00-05:00,74.34822845458984,17432400,26085237228.7444,0.002015038187734408,0.0004658106449766744
2014-02-28 00:00:00-05:00,74.37722778320312,82634300,26095411706.09343,0.00039004733826297766,0.000297456404363153
2014-03-31 00:00:00-04:00,74.29630279541016,68642700,26067018998.58457,-0.0010880344724443214,0.0005720288777004563
2014-04-30 00:00:00-04:00,74.3763656616211,20654600,26095109228.86627,0.0010776157520435703,0.0003874386384494347
2014-05-31 00:00:00-04:00,74.50924682617188,14203900,26141730873.693436,0.0017866047012209396,0.00022440098983862386
2014-06-30 00:00:00-04:00,74.45030212402344,13709200,26121049997.082382,-0.0007911058648325531,0.0004211505520521406
2014-07-31 00:00:00-04:00,74.39305114746094,25519100,26100963367.76717,-0.0007689824611742946,0.0003980303440869603
2014-08-31 00:00:00-04:00,74.53135681152344,37432900,26149488210.014797,0.0018591207368057194,0.00044062706787713005
2014-09-30 00:00:00-04:00,74.47671508789062,29304800,26130317042.74993,-0.0007331373796265472,0.0004971416165121804
2014-10-31 00:00:00-04:00,74.67066955566406,77840400,26198366388.49238,0.002604229624582066,0.0006693051257066559
2014-11-30 00:00:00-05:00,74.7491683959961,53717000,26225907876.90179,0.0010512673958751328,0.00031861421891967237
2014-12-31 00:00:00-05:00,74.53038787841797,19746200,26149148257.73294,-0.0029268622283408208,0.0007357403971087313
2015-01-31 00:00:00-05:00,74.9981689453125,15861800,26313270259.759014,0.00627638041623535,0.000643967883938667
2015-02-28 00:00:00-05:00,74.78006744384766,18743100,26236748874.866425,-0.0029080910178471697,0.0007508900899047173
2015-03-31 00:00:00-04:00,74.96641540527344,19269200,26302129461.35684,0.0024919469558610796,0.000740492652643659
2015-04-30 00:00:00-04:00,74.99026489257812,25591900,26310497105.711765,0.00031813562347560165,0.0004411802678491181
2015-05-31 00:00:00-04:00,75.02120208740234,30436100,26321351487.6245,0.00041254948050295503,0.0005732509145529556
2015-06-30 00:00:00-04:00,75.04508209228516,34025600,26329729839.13791,0.00031831008059546306,0.0005792177101433945
2015-07-31 00:00:00-04:00,75.07870483398438,49932600,26341526450.997204,0.0004480339119075083,0.0006507929415374663
2015-08-31 00:00:00-04:00,75.04155731201172,48551200,26328493162.333057,-0.0004947810708082478,0.0006700823310300374
2015-09-30 00:00:00-04:00,75.26293182373047,51305000,26406162889.97301,0.0029500255544845366,0.0006965764908062758
2015-10-31 00:00:00-04:00,75.15663146972656,63998900,26368867180.185047,-0.0014123865683689507,0.0006532269852372039
2015-11-30 00:00:00-05:00,74.96247863769531,60033700,26300748237.912457,-0.0025833093931232343,0.00044136646047285516
2015-12-31 00:00:00-05:00,74.85072326660156,47854900,26261538623.545555,-0.0014908174479378866,0.0006070548077053954
2016-01-31 00:00:00-05:00,75.33871459960938,52634800,26432751441.27738,0.006519527289932769,0.0004921881533459809
2016-02-29 00:00:00-05:00,75.42306518554688,36040600,26462346027.326023,0.0011196180660340005,0.0007244957250511491
2016-03-31 00:00:00-04:00,75.5270004272461,53819700,26498811932.331505,0.0013780299361147996,0.0007977831182833673
2016-04-30 00:00:00-04:00,75.55458068847656,33782800,26508488526.811047,0.00036517088027387956,0.00044623226311133347
2016-05-31 00:00:00-04:00,75.4646987915039,33517300,26476953268.28726,-0.0011896286916507348,0.0006150705434225805
2016-06-30 00:00:00-04:00,75.91944122314453,31301400,26636500636.851215,0.006025896066941261,0.0007577957753954371
2016-07-31 00:00:00-04:00,75.88380432128906,32123300,26623997352.532005,-0.00046940416422092124,0.0005860533207229299
2016-08-31 00:00:00-04:00,75.70655059814453,25273000,26561807499.2697,-0.0023358571006014683,0.0005875853418196798
2016-09-30 00:00:00-04:00,75.80455780029297,39182100,26596193538.739746,0.0012945670007957766,0.00047421560734576206
2016-10-31 00:00:00-04:00,75.76801300048828,34179300,26583371716.455647,-0.0004820923815817002,0.0004159929488764733
2016-11-30 00:00:00-05:00,75.4119644165039,59430600,26458451298.427616,-0.004699193893102138,0.0005596010561180605
2016-12-31 00:00:00-05:00,75.46649169921875,33143400,26477582313.848167,0.000723058776372465,0.0006273785404838155
2017-01-31 00:00:00-05:00,75.546875,32629600,26505784969.29394,0.0010651522148614756,0.0005955780479783097
2017-02-28 00:00:00-05:00,75.57463836669922,21609300,26515525806.72439,0.0003674985457600144,0.0005769812793569904
2017-03-31 00:00:00-04:00,75.62299346923828,21254800,26532491299.341633,0.0006398324038869863,0.0006396924299155753
2017-04-30 00:00:00-04:00,75.76438903808594,16822700,26582100241.38572,0.0018697430815823868,0.0006687111875011277
2017-05-31 00:00:00-04:00,75.81995391845703,17983600,26601595300.194717,0.0007333904632051969,0.0005031948499583091
2017-06-30 00:00:00-04:00,75.7607650756836,23039000,26580828766.315796,-0.0007806499439064751,0.0004303041603113646
2017-07-31 00:00:00-04:00,75.90167236328125,17700300,26630266393.824146,0.0018598978964492474,0.00041667837849504967
2017-08-31 00:00:00-04:00,76.05522155761719,17398300,26684139461.73432,0.0020230014643289884,0.00052657820559635
2017-09-30 00:00:00-04:00,75.91321563720703,15197500,26634316376.520565,-0.0018671422882198252,0.00046085076615381065
2017-10-31 00:00:00-04:00,75.84395599365234,20834500,26610016480.34206,-0.0009123529147504472,0.0007713949848080413
2017-11-30 00:00:00-05:00,75.68002319335938,25443300,26552500301.75784,-0.002161448439038316,0.00037478884665295524
2017-12-31 00:00:00-05:00,75.66474151611328,24162900,26547138692.147182,-0.00020192484887393558,0.0004025109570265977
2018-01-31 00:00:00-05:00,75.44816589355469,27025000,26471152665.178772,-0.002862305721515912,0.00030759685599153903
2018-02-28 00:00:00-05:00,75.37229919433594,31490100,26444534669.188572,-0.0010055472962163803,0.0006776478964404029
2018-03-31 00:00:00-04:00,75.55860137939453,29358600,26509899194.94126,0.0024717593472669552,0.00047912843267024403
2018-04-30 00:00:00-04:00,75.38116455078125,33464500,26447645098.728054,-0.002348333947082115,0.00038802206054503195
2018-05-31 00:00:00-04:00,75.64671325683594,47551100,26540813438.273003,0.0035227461347562272,0.0007878276197349945
2018-06-30 00:00:00-04:00,75.67936706542969,67130900,26552270097.85044,0.0004316619610806871,0.000502576021282573
2018-07-31 00:00:00-04:00,75.63394165039062,38826600,26536332492.44762,-0.0006002351340992362,0.00028416115912303653
2018-08-31 00:00:00-04:00,75.89617919921875,37460900,26628339105.2971,0.003467194001871343,0.00038048532502974055
2018-09-30 00:00:00-04:00,75.7876205444336,24821600,26590251065.781353,-0.0014303573108759293,0.00036095495267813953
2018-10-31 00:00:00-04:00,75.9036865234375,69653400,26630973066.28406,0.001531463557902013,0.000510724732049739
2018-11-30 00:00:00-05:00,76.19290161132812,57003700,26732444807.233036,0.003810290397441074,0.00048081332190311145
2018-12-31 00:00:00-05:00,76.77188110351562,108533700,26935581017.983685,0.007598863935396105,0.0007200669856922426
2019-01-31 00:00:00-05:00,76.96465301513672,84010900,27003215461.334892,0.002510970277791902,0.0008796349147145755
2019-02-28 00:00:00-05:00,77.03091430664062,75457200,27026463379.192387,0.0008609314653946765,0.0005938571633626436
2019-03-31 00:00:00-04:00,77.51373291015625,56555000,27195861333.561245,0.006267855027575653,0.0006131358024530043
2019-04-30 00:00:00-04:00,77.65594482421875,56026800,27245756692.09477,0.001834667338590723,0.0005236318866984162
2019-05-31 00:00:00-04:00,78.21649169921875,49160800,27442425779.12133,0.007218338225989607,0.0007575884389404374
2019-06-30 00:00:00-04:00,78.57699584960938,101896600,27568909442.287964,0.004609055488923541,0.0008990149913802051
2019-07-31 00:00:00-04:00,78.52687072753906,35796500,27551322934.47867,-0.0006379108990912652,0.0007774793974863881
2019-08-31 00:00:00-04:00,79.14078521728516,52803300,27766716164.903408,0.007817890666701466,0.0010910295168369626
2019-09-30 00:00:00-04:00,79.0345458984375,49094800,27729441869.43241,-0.0013424092085512207,0.0010052173527982885
2019-10-31 00:00:00-04:00,79.28189086914062,46670100,27816223388.941902,0.0031295804624598134,0.0008351688393966218
2019-11-30 00:00:00-05:00,79.24447631835938,41263800,27803096412.64102,-0.0004719179925085637,0.0005530849889389475
2019-12-31 00:00:00-05:00,79.36732482910156,37427200,27846198079.116707,0.00155024698817674,0.0005942955180579942
2020-01-31 00:00:00-05:00,79.82685852050781,46299600,28007426471.562588,0.005789960697248464,0.00046884242846018353
2020-02-29 00:00:00-05:00,80.52664947509766,50339900,28252949645.960144,0.008766359688450853,0.0010213684294354752
2020-03-31 00:00:00-04:00,81.52847290039062,260901600,28604441567.86978,0.012440892944425519,0.002101015926214308
2020-04-30 00:00:00-04:00,81.7507095336914,101890400,28682413772.736897,0.002725877541853494,0.0004889541341455301
2020-05-31 00:00:00-04:00,81.68663787841797,70504900,28659934093.5006,-0.0007837443324822946,0.0004962490734566563
2020-06-30 00:00:00-04:00,81.70547485351562,83833000,28666543087.074596,0.00023060044564071625,0.00032663425145710163
2020-07-31 00:00:00-04:00,81.78194427490234,65474000,28693372549.444847,0.000935915512685126,0.00023970668378226148
2020-08-31 00:00:00-04:00,81.7630615234375,57431400,28686747495.13313,-0.0002308914471557122,0.0001710743628701901
2020-09-30 00:00:00-04:00,81.76211547851562,56232800,28686415573.220135,-1.1570566270990845e-05,0.0001643192431206818
2020-10-31 00:00:00-04:00,81.72431182861328,72432000,28673152080.64859,-0.0004623614455313563,0.00016219893119635148
2020-11-30 00:00:00-05:00,81.74227905273438,59951900,28679455920.205803,0.00021985164168492055,0.00017593400438542644
2020-12-31 00:00:00-05:00,81.77540588378906,54278200,28691078540.73974,0.00040525945004921127,0.0002283137635520252
2021-01-31 00:00:00-05:00,81.79432678222656,54266300,28697716978.999565,0.00023137639285319977,0.00020759347140955536
2021-02-28 00:00:00-05:00,81.74696350097656,59577000,28681099469.033035,-0.0005790533783119889,0.000498959839693467
2021-03-31 00:00:00-04:00,81.70148468017578,70428300,28665143126.102867,-0.0005563365151812771,0.00021210883901088168
2021-04-30 00:00:00-04:00,81.74791717529297,45939100,28681434067.735645,0.0005683188659171279,0.0002197028658345521
2021-05-31 00:00:00-04:00,81.79720306396484,57094500,28698726128.68664,0.0006029008490355814,0.00021495160453750698
2021-06-30 00:00:00-04:00,81.65692138671875,59501000,28649507997.927204,-0.001714993569357115,0.0003907704413836388
2021-07-31 00:00:00-04:00,81.79251098632812,48100500,28697079903.06979,0.0016604789564285127,0.00035861027639803465
2021-08-31 00:00:00-04:00,81.76593017578125,39836500,28687753968.030586,-0.00032497853686530576,0.00028840481102628744
2021-09-30 00:00:00-04:00,81.6834945678711,41106600,28658831256.176792,-0.0010081901805915061,0.000287631082031746
2021-10-31 00:00:00-04:00,81.40938568115234,69922200,28562659558.677197,-0.0033557438766407266,0.00044738758379366737
2021-11-30 00:00:00-05:00,81.36292266845703,62171900,28546357909.88593,-0.0005707328744291029,0.0008840375056375625
2021-12-31 00:00:00-05:00,81.19021606445312,74777200,28485763423.237682,-0.00212266961829366,0.0005835450531762071
2022-01-31 00:00:00-05:00,80.63021087646484,108228500,28289284388.274204,-0.006897446701505494,0.0007925047172107162
2022-02-28 00:00:00-05:00,80.28175354003906,102473200,28167027375.918964,-0.004321672145440103,0.001702429417589675
2022-03-31 00:00:00-04:00,79.15641784667969,109468700,27772200906.836624,-0.014017328268722151,0.0013985807303166533
2022-04-30 00:00:00-04:00,78.7630615234375,122225200,27634190987.562405,-0.0049693547780811365,0.001410878208821813
2022-05-31 00:00:00-04:00,79.23265075683594,130397700,27798947388.72863,0.005962049015307835,0.0013012312793990624
2022-06-30 00:00:00-04:00,78.7617416381836,139328200,27633727902.957993,-0.005943372008309522,0.0020646040342693194
2022-07-31 00:00:00-04:00,79.08456420898438,150452800,27746990902.187016,0.004098723112088587,0.001523209142197015
2022-08-31 00:00:00-04:00,78.44397735595703,130112300,27522239615.247623,-0.008100023809128776,0.0013541789084107983
2022-09-30 00:00:00-04:00,77.50863647460938,135526100,27194073238.094486,-0.011923679967211998,0.0016538956670144312
2022-10-31 00:00:00-04:00,77.41114807128906,115344200,27159869220.31866,-0.0012577747171729214,0.00146135340015133
2022-11-30 00:00:00-05:00,77.94824981689453,125568000,27348312532.840202,0.006938299702141659,0.001618883319288515
2022-12-31 00:00:00-05:00,78.03997039794922,121315000,27380492897.662632,0.001176685573699876,0.0013510900103107944
2023-01-31 00:00:00-05:00,78.64566802978516,104684500,27593003225.66566,0.007761377006517245,0.0014055409427362257
2023-02-28 00:00:00-05:00,78.0118637084961,102883600,27370631604.699245,-0.00805898579244091,0.0014358838374320605
2023-03-31 00:00:00-04:00,79.29747009277344,173840200,27821689393.347775,0.016479626599887665,0.0036519042028680224
2023-04-30 00:00:00-04:00,79.49092102050781,84347400,27889562070.975243,0.0024395598940047947,0.0018249697256428443
2023-05-31 00:00:00-04:00,79.19133758544922,121286800,27784452572.931473,-0.00376877549300636,0.001677284280464805
2023-06-30 00:00:00-04:00,78.7996826171875,122511300,27647039577.742714,-0.004945679416503257,0.001396530879440937
2023-07-31 00:00:00-04:00,79.03936767578125,96636000,27731133600.47282,0.0030417008118948097,0.0013896516482539065
2023-08-31 00:00:00-04:00,79.36369323730469,97455900,27844923927.25716,0.004103342056755999,0.0009705548634864215
2023-09-30 00:00:00-04:00,79.301025390625,89466700,27822936777.31111,-0.0007896286591944079,0.0008574413220635985
2023-10-31 00:00:00-04:00,79.56513977050781,109443900,27915601880.40733,0.0033305291902825385,0.0012902649959147768
2023-11-30 00:00:00-05:00,80.40216064453125,125803800,28209272469.715965,0.010519944745119414,0.001518633992964672
2023-12-31 00:00:00-05:00,81.28932189941406,113843900,28520534920.413136,0.011034047440653616,0.001557844164491071
2024-01-31 00:00:00-05:00,81.54694366455078,109404500,28610922075.541973,0.0031691956473138827,0.0011799852407128211
2024-02-29 00:00:00-05:00,81.23092651367188,113179000,28500046772.65479,-0.003875278909027724,0.0013787085331481278
2024-03-31 00:00:00-04:00,81.50999450683594,65721000,28597958383.407967,0.0034354894760075805,0.000898016622639837
